location;didok;geschaeft;kategorie;ebene;bahnhof;offen;url;email;tel;beschreibung;payment_accepted;geo
https://lod.opentransportdata.swiss/place/8503000/geo-migros-take-away-bd87;http://lod.opentransportdata.swiss/didok/8503000;Migros Take Away;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa-So 07:00-22:00;https://www.migros.ch/de/gastronomie/restaurant-take-away.html;;+41 58 563 54 20;Im Migros Take Away finden Sie alles für den kleinen und grossen Hunger. Wie immer abwechslungsreich und zu fairen Preisen.;;POINT(8.53598568014398 47.37822618595803)
https://lod.opentransportdata.swiss/place/8503000/geo-press-and-books-b1a2;http://lod.opentransportdata.swiss/didok/8503000;Press & Books;Kioske / Tabakwaren;Untergeschoss;Zürich HB;So 06:30-00:30;http://www.pressbooks.ch/;info@pressbooks.ch;+41 44 212 29 84;Süssigkeiten, Getränke, Tabak, Lotto und das umfangreichste Angebot an Zeitungen und Zeitschriften. Für Reisende, Wartende und Frühaufsteher.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.53951848821041 47.37861708480265)
https://lod.opentransportdata.swiss/place/8503000/geo-da-capo-restaurant-36a1;http://lod.opentransportdata.swiss/didok/8503000;Da Capo Restaurant;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Mo-So 11:00-23:30;http://www.restaurant-dacapo.ch;info@candriancatering.ch;+41 44 217 15 15;Das Restaurant Da Capo bietet Klassiker sowie saisonale Variationen und leckere Menus. Das moderne Ambiente und die Sommerterrasse laden zum Verweilen ein.;;POINT(8.540531522609532 47.377255772283014)
https://lod.opentransportdata.swiss/place/8503000/geo-hallo-2436;http://lod.opentransportdata.swiss/didok/8503000;Hallo;Restaurants / Take-Away;Shopville/Aufgänge;Zürich HB;So 07:30-21:00;http://www.halloappetites.ch;info@candriancatering.ch;+41 44 217 15 15;"Im Hallo steht dem eiligen sowie dem gemütlichen Gast ein abwechslungsreiches und schnelles Angebot auch an der Take Away Theke zur Verfügung.
Morgens einen heissen Kaffee mit Gipfeli, über Mittag verschiedene Salatkombinationen und abends frische Pasta oder Sandwiches.";;POINT(8.540211622333887 47.37701207479789)
https://lod.opentransportdata.swiss/place/8503000/geo-cakefriends-f7af;http://lod.opentransportdata.swiss/didok/8503000;Cakefriends;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-Fr 06:00-21:00;http://www.cakefriends.ch;hello@cakefriends.ch;+41 44 252 22 11;Cakefriends bietet hausgemachte und außergewöhnliche Kuchen sowie süsse und salzige Produkte in allen Variationen und Grössen an. Natürlich dürfen feine Getränke dazu nicht fehlen.;;POINT(8.536036172735063 47.378948951200464)
https://lod.opentransportdata.swiss/place/8503000/geo-cakefriends-f7af;http://lod.opentransportdata.swiss/didok/8503000;Cakefriends;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa 07:00-21:00;http://www.cakefriends.ch;hello@cakefriends.ch;+41 44 252 22 11;Cakefriends bietet hausgemachte und außergewöhnliche Kuchen sowie süsse und salzige Produkte in allen Variationen und Grössen an. Natürlich dürfen feine Getränke dazu nicht fehlen.;;POINT(8.536036172735063 47.378948951200464)
https://lod.opentransportdata.swiss/place/8503000/geo-zopf-and-zoepfli-883f;http://lod.opentransportdata.swiss/didok/8503000;Zopf & Zöpfli;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa-So 07:00-21:00;http://www.zopfundzoepfli.ch;zuerichhb-zz@marche-restaurants.ch;+41 44 213 28 60;Ein Zöpfli am Morgen vertreibt Kummer und Sorgen. Bei uns finden Sie zur jeder Tageszeit das Passende. Zum Beispiel zum Frühstück Schoggi-Zöpfli oder Birchermüesli, zum Mittag ein Thon- Silserzopf-Sandwich mit Salat und am Abend ein Stück heissen Fleischkäse im warmen Butterzopf. Natürlich gibt’s bei uns auch den Zopf für den Sonntags-Brunch zu kaufen.;American Express, Euro, Lunch-Checks, Maestro, MasterCard, PostFinance, Twint, Visa;POINT(8.538434758714864 47.37889677309955)
https://lod.opentransportdata.swiss/place/8503000/geo-il-baretto-73f8;http://lod.opentransportdata.swiss/didok/8503000;Il Baretto;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Fr-Sa 00:00-00:00;http://ilbaretto.ch;info@candriancatering.ch;+41 44 2171500;"Feine italienische Spezialitäten und hausgeröstete Kaffeegetränke erwarten Sie im il baretto.
Geniessen Sie ein Panini oder Cornetto vor Ort oder nehmen Sie Ihren Liebling mit auf den Weg.";;POINT(8.539733531355992 47.37847698206851)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-df0a;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich HB;So 07:00-22:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 212 24 26;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.536923125536823 47.379679541205924)
https://lod.opentransportdata.swiss/place/8503000/geo-sbb-infopoint-f1ff;http://lod.opentransportdata.swiss/didok/8503000;InfoPoint;SBB Services;Erdgeschoss;Zürich HB;Mo-Fr 06:30-21:00;;;;Bedienter Schalter;;POINT(8.53959531130484 47.378405454638205)
https://lod.opentransportdata.swiss/place/8503000/geo-mueesli-bar-6e86;http://lod.opentransportdata.swiss/didok/8503000;Müesli Bar;Restaurants / Take-Away;Untergeschoss;Zürich HB;So 08:30-21:00;http://www.pasta-barn.ch;;+41 44 508 09 03;Mit «Pasta Barn» und «Müesli Bar» steht der erste drehbare Imbisstand Europas im ShopVille-Zürich HB! Je nach Tageszeit wird die Auslage Richtung Kundenstrom gedreht und bietet morgens frische Müesli und Kaffee an, ab Mittag werden warme Pasta-Gerichte zubereitet. Öffnungszeiten Pasta Barn: Mo-So 11:30-21.30;American Express, Euro, Maestro, MasterCard, Twint, Visa;POINT(8.536370765461978 47.37915674455895)
https://lod.opentransportdata.swiss/place/8503000/geo-moevenpick-6204;http://lod.opentransportdata.swiss/didok/8503000;Mövenpick;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-So 06:00-21:00;https://www.moevenpick-icecream.ch/;info@candriancatering.ch;+41 44 217 15 15;Geniessen Sie beste Mövenpick Ice Cream in zahlreichen, kreativen Geschmacksrichtungen. Oder lassen Sie sich die frisch gebackenen Waffeln schmecken.;American Express, Euro, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Visa;POINT(8.538510989794544 47.37818362040508)
https://lod.opentransportdata.swiss/place/8503000/geo-mobilezone-642d;http://lod.opentransportdata.swiss/didok/8503000;Mobilezone;Elektronik / Foto / Musik;Shopville/Aufgänge;Zürich HB;Sa-So 09:00-20:00;https://www.mobilezone.ch/;;+41 44 542 10 71;Umfangreiches Handy-Sortiment und Tarifpläne für Mobil- und Festnetztelefonie, Digital TV und Internet aller Anbieter, unabhängige Beratung und Services.;;POINT(8.53855561613451 47.377456440211255)
https://lod.opentransportdata.swiss/place/8503000/geo-reiz-modeschmuck-6b7d;http://lod.opentransportdata.swiss/didok/8503000;Reiz;Bekleidung;Shopville/Aufgänge;Zürich HB;Mo-Fr 09:00-21:00;http://www.reizschmuck.ch;;+41 43 344 84 23;Ob Sommer oder Winter, hier finden Sie trendige Accessoires für Alltag und Ausgang. Schauen Sie vorbei, wir freuen uns auf Ihren Besuch.;;POINT(8.540448128497346 47.37705029730862)
https://lod.opentransportdata.swiss/place/8503000/geo-rent-a-bike-f35d;http://lod.opentransportdata.swiss/didok/8503000;Velovermietung;SBB Services;Erdgeschoss;Zürich HB;Sa-So 08:00-19:00;http://www.rentabike.ch/home;;;;;POINT(8.541199656729884 47.37808933875697)
https://lod.opentransportdata.swiss/place/8503000/geo-schirm-fredi-7c6b;http://lod.opentransportdata.swiss/didok/8503000;Schirm-Fredi;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Zürich HB;Sa-So 08:00-20:00;http://www.schirmfredi.ch;;+41 44 211 15 50;Hier findet man eine grosse Auswahl an Schirmen, Reisegepäck, Damentaschen und Portemonnaies. Qualität trotz tiefen Preisen.;;POINT(8.538049473838823 47.378179969277994)
https://lod.opentransportdata.swiss/place/8503000/geo-presende-b4fc;http://lod.opentransportdata.swiss/didok/8503000;Presende;Geschenkartikel / Haus / Garten;Shopville/Aufgänge;Zürich HB;Sa-So 09:00-20:00;http://www.presende.ch/index2.php;;;Tausend und eine Geschenkidee. Bei Presende finden Sie originelle Glückwunschkarten, witzige Mitbringsel und weitere Überraschungen.;Maestro, MasterCard, PostFinance, Visa;POINT(8.539618748939592 47.377317973541686)
https://lod.opentransportdata.swiss/place/8503000/geo-shopville-maert-d19d;http://lod.opentransportdata.swiss/didok/8503000;ShopVilleMärt;Lebensmittel / Getränke;Shopville/Aufgänge;Zürich HB;Mo-Sa 06:00-21:00;https://filialen.migros.ch/de/Zuerich-ShopVilleMaert/0150140;;+41 58 563 45 30;ShopVilleMärt - wir leben Frische. Einkaufen in sympathischer Marktatmosphäre mit bedienten Theken und fachkundiger Beratung - und das zu Migros-Preisen.;;POINT(8.539351820683798 47.377093267250515)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-c849;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich HB;Sa 06:30-23:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 212 24 19;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.540693532427445 47.37854241392895)
https://lod.opentransportdata.swiss/place/8503000/geo-nordsee-4045;http://lod.opentransportdata.swiss/didok/8503000;Nordsee;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-So 11:00-21:00;http://www.nordsee.com/de/;info@candriancatering.ch;+41 44 217 15 15;Bei NORDSEE gibt es die einmaligen Fisch-Baguettes - saftig belegt. Neben der Vielzahl  der authentischen Gerichte rund um den Fisch steht Ihnen auch unser exklusives Frischfisch- und Meeresspezialitäten-Angebot zur Verfügung. Geniessen Sie Ihren Favoriten im Take Away.;;POINT(8.539830818412504 47.377848496770795)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-c5db;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Shopville/Aufgänge;Zürich HB;So 08:00-20:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 211 28 90;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.539949812036102 47.3772898573999)
https://lod.opentransportdata.swiss/place/8503000/geo-blueberry-american-bakery-850e;http://lod.opentransportdata.swiss/didok/8503000;Blueberry American Bakery;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-So 06:00-21:00;http://www.blueberry-bakery.ch;;+41 44 217 15 15;Im Blueberry American Bakery erhalten Sie hausgemachte Kaffeespezialitäten, frische Muffins und Bagels sowie weitere Snacks für unterwegs oder zum Verweilen in der Sitzlounge.;American Express, Euro, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Visa;POINT(8.538613761886957 47.37815835499742)
https://lod.opentransportdata.swiss/place/8503000/geo-kaimugbox-and-sushi-mania-ca7d;http://lod.opentransportdata.swiss/didok/8503000;Kaimug-Box;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-So 09:00-22:00;http://www.kaimug.ch/;;+41 58 563 90 55;Authentisches, thailändisches Essen für alle, die es gerne frisch und schnell mögen. Zusammen mit dem Kaimug-Partner Sushi Mania auch eine Top-Adresse für Sushi-Fans.;;POINT(8.540249065393144 47.37869012292666)
https://lod.opentransportdata.swiss/place/8503000/geo-vero-moda-5551;http://lod.opentransportdata.swiss/didok/8503000;Vero Moda;Bekleidung;Untergeschoss;Zürich HB;Mo-Fr 09:00-21:00;http://www.veromoda.com/;vmche350681@bestseller.com;+41 43 497 38 10;Bei VERO MODA leben und atmen wir Trends. Unsere moderne internationale Kollektion bietet Must-Have-Styles, auf die man nicht verzichten möchte.;;POINT(8.53680289521098 47.37962896223966)
https://lod.opentransportdata.swiss/place/8503000/geo-vero-moda-5551;http://lod.opentransportdata.swiss/didok/8503000;Vero Moda;Bekleidung;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;http://www.veromoda.com/;vmche350681@bestseller.com;+41 43 497 38 10;Bei VERO MODA leben und atmen wir Trends. Unsere moderne internationale Kollektion bietet Must-Have-Styles, auf die man nicht verzichten möchte.;;POINT(8.53680289521098 47.37962896223966)
https://lod.opentransportdata.swiss/place/8503000/geo-pop-up-store-zusatzname-standort-73e9;http://lod.opentransportdata.swiss/didok/8503000;Pop-Up Store;Dienstleistungen;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;;online@FALKE.com;;FALKE zu Gast im Pop-Up Store bis am 13. Januar 2019. Wir freuen uns auf Ihren Besuch.;;POINT(8.539697511934008 47.377991737844894)
https://lod.opentransportdata.swiss/place/8503000/geo-tchibo-ff70;http://lod.opentransportdata.swiss/didok/8503000;Tchibo;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa-So 08:00-20:00;http://tchibo.ch;;+41 44 210 06 83;"Tchibo verzaubert Sie mit einer innovativen Artikelvielfalt, dem eigenen Kapselkaffeesystem ""Cafissimo"" und feinstem Genuss an der Kaffee Bar.";American Express, Dollar, Euro, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Visa Railcity;POINT(8.538643582191742 47.37912277803132)
https://lod.opentransportdata.swiss/place/8503000/geo-buffet-express-e6ca;http://lod.opentransportdata.swiss/didok/8503000;Buffet Express;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Fr-Sa 00:00-00:00;http://bex.candriancatering.ch;info@candriancatering.ch;+41 44 217 15 15;Im Buffet Express in der Querhalle des Hauptbahnhofs Zürich setzen wir den Fokus auf schnelle und gute Verpflegung. Hier gibt es Bratwurst mit Bürli, abwechslungsreiche Sandwiches, erfrischende Getränke oder diverse Süssgebäcke, alles zum Mitnehmen.;;POINT(8.539441913873485 47.37798278036427)
https://lod.opentransportdata.swiss/place/8503000/geo-cafe-oscar-8162;http://lod.opentransportdata.swiss/didok/8503000;Café Oscar;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Mo-Do 06:00-22:00;http://www.cafe-oscar.ch;info@candriancatering.ch;+41 44 217 15 15;"Das Café Oscar befindet sich direkt gegenüber vom Treffpunkt und verfügt über eine grosse Auswahl an Kaffee- und Teegetränken. Salzige sowie süsse Snacks vervollständigen Ihren Besuch.
Das Angebot ist auch im Take Away verfügbar.";;POINT(8.539582166178384 47.37781531923068)
https://lod.opentransportdata.swiss/place/8503000/geo-andre-joe-coiffure-2535;http://lod.opentransportdata.swiss/didok/8503000;André Joe Coiffure;Dienstleistungen;Untergeschoss;Zürich HB;Sa 09:00-20:00;http://andrejoe.ch;sihlquai@andrejoe.ch;+41 44 212 19 66;Der Trend-Coiffeur-Salon, dekoriert mit einzigartigen Werken eines Zürcher Designers. Buchen Sie online oder kommen Sie ohne Voranmeldung vorbei.;;POINT(8.536885158943928 47.379315686412816)
https://lod.opentransportdata.swiss/place/8503000/geo-the-body-shop-de72;http://lod.opentransportdata.swiss/didok/8503000;The Body Shop;Gesundheit / Körperpflege;Untergeschoss;Zürich HB;Mo-Fr 09:00-21:00;http://www.thebodyshop.ch/;;+41 44 905 85 85;Bei The Body Shop finden Sie von der Natur inspirierte und nachhaltig produzierte Körperpflege und Make Up Produkte.;;POINT(8.538745918707399 47.37881969272589)
https://lod.opentransportdata.swiss/place/8503000/geo-buffet-express-6df2;http://lod.opentransportdata.swiss/didok/8503000;Büro Express;Bücher / Papeterie / Bilder;Shopville/Aufgänge;Zürich HB;Sa 08:00-20:00;http://www.buero-express.ch/;;+41 44 212 43 83;Schere, Stein, Papier – Ausser Steinen finden Sie bei uns schnell und übersichtlich sämtliche Büroartikel für den Arbeitsplatz und den Heimgebrauch.;;POINT(8.54005394375276 47.37689002490682)
https://lod.opentransportdata.swiss/place/8503000/geo-sephora-f7bf;http://lod.opentransportdata.swiss/didok/8503000;Sephora;Gesundheit / Körperpflege;Untergeschoss;Zürich HB;Mo-Fr 08:00-21:00;https://www.sephora.com/;;;Bei Sephora finden Sie eine grosse Auswahl an exklusiven Kosmetiklabels wie Too Faced, Benefit, Kat Von D, Sephora Collection, Tony Molly und viele andere. Sephora bietet auch Make-up-Beratungen an. Besuchen Sie uns im neuen Pop-up-Store  in der Halle Löwenstrasse.;Maestro, MasterCard, PostFinance, Visa;POINT(8.538366065433737 47.37804425688407)
https://lod.opentransportdata.swiss/place/8503000/geo-il-baretto-1da9;http://lod.opentransportdata.swiss/didok/8503000;Il Baretto;Restaurants / Take-Away;Untergeschoss;Zürich HB;So 10:45-21:00;http://ilbaretto.ch;info@candriancatering.ch;+41 44 217 15 15;"Feine italienische Spezialitäten und hausgeröstete Kaffeegetränke erwarten Sie im il baretto.
Geniessen Sie ein Panini oder Cornetto vor Ort oder nehmen Sie Ihren Liebling mit auf den Weg.";;POINT(8.53976618360091 47.37786080656781)
https://lod.opentransportdata.swiss/place/8503000/geo-baeckerei-buchmann-f33e;http://lod.opentransportdata.swiss/didok/8503000;Bäckerei Buchmann;Lebensmittel / Getränke;Shopville/Aufgänge;Zürich HB;Mo-So 06:00-21:00;http://www.buchmannbeck.ch;;+41 44 210 00 90;Zum Buchmann für das beste Bürli der Stadt, weil es innen so feucht und aussen so knusprig ist. Weitere Produkte aus dem Traiteurbereich.;;POINT(8.539108564260944 47.37715858702425)
https://lod.opentransportdata.swiss/place/8503000/geo-belmundo-92c9;http://lod.opentransportdata.swiss/didok/8503000;Belmundo;Bücher / Papeterie / Bilder;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;https://www.belmundo.ch;;+41 44 212 21 11;Karten für jede Gelegenheit, Bilder und ein Bilderrahmungsservice sowie Geschenkideen finden Sie in der Belmundo Gallery.;;POINT(8.539253130148218 47.37892684449373)
https://lod.opentransportdata.swiss/place/8503000/geo-pieces-c702;http://lod.opentransportdata.swiss/didok/8503000;Pieces;Bekleidung;Shopville/Aufgänge;Zürich HB;Sa-So 09:00-20:00;;;+41 44 221 94 10;Bei PIECES findest du alles, was du für eine komplette und aktuelle Garderobe brauchst, die dein Kopf-bis-Fuß-Look auf ein neues Level hebt. Wir sind sicher, dass du die richtige Kombination finden wirst, so dass du immer etwas hast, das du einfach anziehen kannst, wenn du dich morgens fertig machst. Mit den Styles von PIECES kannst du deinen ganz persönlichen Look ausdrücken - wir haben alles, was du für ein komplettes Outfit brauchst, damit du von morgens bis abends gut aussiehst.;American Express, Euro, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Twint, Visa;POINT(8.541510107068257 47.3782801603517)
https://lod.opentransportdata.swiss/place/8503000/geo-mcclean-hygienecenter-wcdusche-5cdb;http://lod.opentransportdata.swiss/didok/8503000;McClean Hygienecenter WC/Dusche;WCs;Zwischengeschoss;Zürich HB;Fr-Sa 06:00-02:30;http://www.mcclean.ch;;+41 61 327 46 46;Bei McClean stehen saubere Toiletten, Duschmöglichkeiten, Beautyplätze, Wickeltische sowie ein ausgewähltes Sortiment an Hygieneartikel zur Verfügung.;;POINT(8.539530099419903 47.37814016053497)
https://lod.opentransportdata.swiss/place/8503000/geo-mcclean-hygienecenter-wcdusche-5cdb;http://lod.opentransportdata.swiss/didok/8503000;McClean Hygienecenter WC/Dusche;WCs;Zwischengeschoss;Zürich HB;So 06:00-00:00;http://www.mcclean.ch;;+41 61 327 46 46;Bei McClean stehen saubere Toiletten, Duschmöglichkeiten, Beautyplätze, Wickeltische sowie ein ausgewähltes Sortiment an Hygieneartikel zur Verfügung.;;POINT(8.539530099419903 47.37814016053497)
https://lod.opentransportdata.swiss/place/8503000/geo-confiserie-spruengli-8477;http://lod.opentransportdata.swiss/didok/8503000;Confiserie Sprüngli;Lebensmittel / Getränke;Erdgeschoss;Zürich HB;So 08:00-20:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 44 211 76 16;Die Spezialitäten der Confiserie Sprüngli wie feinste Truffes und Pralinés oder luftig-leichte Luxemburgerli bringen weltweit Kunden ins Schwärmen.;;POINT(8.540331948176817 47.377514732724926)
https://lod.opentransportdata.swiss/place/8503000/geo-dunkin-donuts-b2c0;http://lod.opentransportdata.swiss/didok/8503000;Dunkin' Donuts;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-Sa 07:00-21:00;http://www.dunkindonuts.ch/;info@dunkindonuts.ch;+41 44 542 39 00;Perfekt für den Heisshunger! Bei Dunkin'Donuts finden Sie köstliche Donuts, Munchkins und jede Menge andere Leckereien. Dazu gibt es röstfrischen Arabica - Kaffee, der in Qualität und Geschmack unübertroffen ist.;American Express, Apple Pay, Euro, JCB, Maestro, MasterCard, PostFinance, Visa;POINT(8.539239676023456 47.37780550540177)
https://lod.opentransportdata.swiss/place/8503000/geo-coop-76b8;http://lod.opentransportdata.swiss/didok/8503000;Coop;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Mo-Sa 06:00-22:00;http://www.coop.ch/;;+41 44 273 93 80;Ein vielfältiges Angebot für die Verpflegung unterwegs und Produkte für den täglichen Bedarf – von frischen Lebensmitteln bis zu Haushaltsartikeln.;;POINT(8.538435327684509 47.37783641753061)
https://lod.opentransportdata.swiss/place/8503000/geo-coop-76b8;http://lod.opentransportdata.swiss/didok/8503000;Coop;Lebensmittel / Getränke;Untergeschoss;Zürich HB;So 08:00-22:00;http://www.coop.ch/;;+41 44 273 93 80;Ein vielfältiges Angebot für die Verpflegung unterwegs und Produkte für den täglichen Bedarf – von frischen Lebensmitteln bis zu Haushaltsartikeln.;;POINT(8.538435327684509 47.37783641753061)
https://lod.opentransportdata.swiss/place/8503000/geo-iklinik-8a72;http://lod.opentransportdata.swiss/didok/8503000;iKlinik;Dienstleistungen;Shopville/Aufgänge;Zürich HB;Mo-Fr 09:00-21:00;https://www.iklinik.ch;info@iklinik.ch;+41 84 018 18 18;Muss Ihr Smartphone in die Notfallaufnahme?  Dann schauen Sie in der iKlinik Shopville am Zürich Hauptbahnhof vorbei. Wir haben 365 Tage im Jahr offen für Sie. Für eine schnelle Reparatur ist Ihr Smartphone bei unseren kompetenten und qualifizierten Technikern in besten Händen.;;POINT(8.538166843576443 47.37773160521455)
https://lod.opentransportdata.swiss/place/8503000/geo-zueri-bistro-dca2;http://lod.opentransportdata.swiss/didok/8503000;Züri-Bistro;Restaurants / Take-Away;Shopville/Aufgänge;Zürich HB;Mo-Sa 08:00-22:00;;;+41 43 811 75 77;Züri-Bistro hält alle Take-Away-Köstlichkeiten für Sie bereit. Kommen Sie einfach bei uns vorbei, wir freuen uns auf Ihren Besuch.;;POINT(8.541092559919646 47.376930051586854)
https://lod.opentransportdata.swiss/place/8503000/geo-confiserie-spruengli-2aa2;http://lod.opentransportdata.swiss/didok/8503000;Confiserie Sprüngli;Lebensmittel / Getränke;Shopville/Aufgänge;Zürich HB;Sa-So 08:00-20:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 44 211 84 83;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.539287618325561 47.377423687379704)
https://lod.opentransportdata.swiss/place/8503000/geo-confiserie-spruengli-2aa2;http://lod.opentransportdata.swiss/didok/8503000;Confiserie Sprüngli;Lebensmittel / Getränke;Shopville/Aufgänge;Zürich HB;Mo-Fr 07:00-21:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 44 211 84 83;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.539287618325561 47.377423687379704)
https://lod.opentransportdata.swiss/place/8503003/geo-zuercher-kantonalbank-b568;http://lod.opentransportdata.swiss/didok/8503003;Zürcher Kantonalbank Automatenbank;Automaten;Untergeschoss;Zürich Stadelhofen;Sa-So 00:00-00:00;https://zkb.ch/;;;Ein- und Auszahlungen tätigen Sie an unseren Bancomaten in CHF und Euro. Weitere Bank-Services stehen Ihnen an den Multimaten zur Verfügung.;;POINT(8.54822221983106 47.367292825661885)
https://lod.opentransportdata.swiss/place/8503003/geo-zuercher-kantonalbank-b568;http://lod.opentransportdata.swiss/didok/8503003;Zürcher Kantonalbank Automatenbank;Automaten;Untergeschoss;Zürich Stadelhofen;Mo-Fr 05:00-01:00;https://zkb.ch/;;;Ein- und Auszahlungen tätigen Sie an unseren Bancomaten in CHF und Euro. Weitere Bank-Services stehen Ihnen an den Multimaten zur Verfügung.;;POINT(8.54822221983106 47.367292825661885)
https://lod.opentransportdata.swiss/place/8503003/geo-aduaman-concept-store-f5b6;http://lod.opentransportdata.swiss/didok/8503003;Aduaman Concept Store;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Zürich Stadelhofen;Mo-Fr 10:00-20:00;http://www.aduaman.ch;info@aduaman.ch;+41 43 244 96 67;Ob modern oder klassisch: Bei uns finden Sie den Damenschuh, der wirklich passt.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.549081797394866 47.36665395156766)
https://lod.opentransportdata.swiss/place/8503003/geo-aduaman-concept-store-f5b6;http://lod.opentransportdata.swiss/didok/8503003;Aduaman Concept Store;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Zürich Stadelhofen;So 12:00-18:00;http://www.aduaman.ch;info@aduaman.ch;+41 43 244 96 67;Ob modern oder klassisch: Bei uns finden Sie den Damenschuh, der wirklich passt.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.549081797394866 47.36665395156766)
https://lod.opentransportdata.swiss/place/8503003/geo-blume-3000-a439;http://lod.opentransportdata.swiss/didok/8503003;Blume 3000;Blumen;Untergeschoss;Zürich Stadelhofen;So 09:00-18:00;http://www.blume3000.ch/;stadelhofen@blume3000.ch;+41 44 254 60 80;Alles frisch gilt hier für die Blumen ebenso wie für die floristischen Ideen und den Service. Für zeitgemässe Floristik.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548366027848092 47.36710878685894)
https://lod.opentransportdata.swiss/place/8503003/geo-lolipop-the-candy-shop-2ac9;http://lod.opentransportdata.swiss/didok/8503003;Lolipop - the Candy Shop;Lebensmittel / Getränke;Untergeschoss;Zürich Stadelhofen;Sa-So 10:00-18:00;https://www.lolipop.ch/;info@lolipop.ch;+41 78 831 99 41;Ein Paradies für Naschkatzen und Schleckmäuler: Süsswaren, Bonbons, Fruchtgummis und andere Leckereien. Wir freuen uns auf Ihren Besuch.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548465963023556 47.366759449934044)
https://lod.opentransportdata.swiss/place/8503003/geo-k-kiosk-0fba;http://lod.opentransportdata.swiss/didok/8503003;K Kiosk;Kioske / Tabakwaren;Stadtebene;Zürich Stadelhofen;Mo-Fr 06:00-20:00;http://www.kkiosk.ch/;;+41 252 35 60;Der Shop in Ihrer Nähe mit grossem Pressesortiment, einer vielfältigen Auswahl an Getränken, Snacks, Süsswaren, Tabak, Toto/Lotto und kleinen Geschenken.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548687441086612 47.36639032922883)
